variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
"regionУдмуртская Республика, Глазов и Глазовский...11",0.09407748316235967,0.23857563509494198,-0.3853582053068173,0.5735131716315367,0.6950486102315301,-0.14837210142125815,0.1956556680180845,-0.5415568868743801,0.24481268403186382,0.4518839453092184,-0.17890461595977636,0.17978863622311847,-0.5402034072309922,0.18239417531143953,0.32458466028876243,-0.2702863979439155,0.15028039786742628,-0.5722861641242252,0.031713368236394146,0.0782515094132921,-0.20949785128627937,0.1821690468462012,-0.5755802567998417,0.15658455422728298,0.25571799167449916,Tertiary
"regionПермский край, Соликамск и Соликамский райо...12",0.3507835310426305,0.40520230797428736,-0.4635009930901133,1.1650680551753743,0.39087382123604664,-0.13906190092141962,0.2585821769077327,-0.6587022403981717,0.3805784385553324,0.5931590146697902,-0.19139905020865342,0.2565507130103377,-0.7069570101420783,0.32415890972477146,0.4592029860060083,-0.25072185902714783,0.2256890794662734,-0.704261044413064,0.20281732635876837,0.27202564511969884,-0.26062674200132097,0.27455250616138577,-0.8123606596750148,0.2911071756723729,0.3471377399246195,Tertiary
"regionКалужская область, Куйбышевский район...13",0.5622795639556841,0.32823409968306827,-0.09733155474882027,1.2218906826601885,0.09302588506997546,0.23382494760721373,0.27751316390674896,-0.3238586345571769,0.7915085297716044,0.4035616062578202,0.46469415423077026,0.2943946385171359,-0.12691402127687984,1.0563023297384204,0.12089154983980047,0.28212415474370156,0.18014045859875094,-0.07988165006145337,0.6441299595488565,0.12375317934951478,0.23399157685906424,0.20359154755445819,-0.17514095559519494,0.6431241093133234,0.25600372455456666,Tertiary
"regionТамбовская область, Уварово и Уваровский ра...14",-0.41242000383627453,0.2784896024473536,-0.9720658127124429,0.1472258050398938,0.14503072800398661,-0.349642318277885,0.22521686978119704,-0.8022325627739391,0.10294792621816912,0.126985557605423,-0.37337402259066266,0.19821704181983915,-0.7717060814088224,0.024958036227497038,0.06555194661664127,-0.44770519161128675,0.16902880986883645,-0.7873813022851269,-0.10802908093744656,0.01084315160172243,-0.27726709605591554,0.20844740039840845,-0.6961578301405208,0.1416236380286897,0.18962582632385336,Tertiary
"regionВолгоградская область, Руднянский район...15",-0.6733095915377343,0.25183591694895097,-1.1793928140580818,-0.16722636901738663,0.010166177798394767,-0.5325795844460278,0.219641523039421,-0.9739657501913996,-0.091193418700656,0.019051054287079597,-0.3965506944964774,0.19528163610040344,-0.7889838346699316,-0.0041175543230232425,0.047734442856698256,-0.3661981303567592,0.24033616092693666,-0.849171727942239,0.11677546722872068,0.1340143536952151,-0.41920359609703534,0.23171200867277925,-0.8848463108713281,0.046439118677257474,0.07656338178957516,Tertiary
regionКазань...16,-0.24308878419271635,0.649976038227615,-1.5492645353422994,1.0630869669568668,0.7100203923624159,-0.19882096331846127,0.5696022254409873,-1.3434794905783758,0.9458375639414534,0.7285455974817576,-0.20689587598398373,0.5512050270629032,-1.3145838489507464,0.9007920969827788,0.7090187023376686,-0.16499178330060796,0.574741951974444,-1.3199789777277735,0.9899954111265575,0.7752684012848514,-0.16902163601068942,0.5637664220827143,-1.301952677353063,0.9639094053316842,0.7655918379360365,Tertiary
regionКурган...17,0.18384306562420571,0.5533169709963284,-0.9280890175733735,1.295775148821785,0.7411128987603055,0.014574041431547176,0.5887955214732128,-1.1686548582536187,1.197802941116713,0.980353070854908,-0.13409656541415282,0.5370893265814968,-1.2134179762387478,0.9452248454104422,0.8038841784445454,-0.09993597394301908,0.5580114041442011,-1.2213018737469221,1.021429925860884,0.8586031188196792,-0.04755749647425802,0.5684222338674619,-1.189844741887995,1.094729748939479,0.9336630334882059,Tertiary
"regionОренбургская область, Орск...18",0.09940412602598547,0.29748248877596584,-0.49840931689777246,0.6972175689497434,0.739691461943244,-0.10126734888829186,0.22499511021919566,-0.5534119508599514,0.3508772530833677,0.6546328148439464,-0.2012093881362038,0.22025538321398283,-0.6438291520874349,0.2414103758150273,0.36543835486685494,-0.27822641991917657,0.30671161026769533,-0.8945864768531713,0.3381336370148182,0.36877919634046796,-0.19390244611529972,0.24853164537505615,-0.6933454863039983,0.30554059407339884,0.43903040384684844,Tertiary
"regionРеспублика Чувашия, Шумерля и Шумерлинский...19",-0.3212889689525013,0.3107279411175824,-0.9457201449065473,0.30314220700154476,0.30621812886786604,-0.30833189806389605,0.2663162990724008,-0.8435145379236973,0.22685074179590525,0.25257196405413684,-0.27247786730721535,0.24942018131004282,-0.7737064873081626,0.2287507526937319,0.27997963490230565,-0.3396957793353241,0.25310798924817607,-0.8483353268480325,0.16894376817738438,0.18575005567947647,-0.15484382718198667,0.25503564040318527,-0.6673571347216252,0.3576694803576519,0.5465574350285596,Tertiary
"regionСтавропольский край, Георгиевск и Георгиев...20",-0.01941409915972287,0.2536380560169925,-0.52911885572507,0.4902906574056242,0.9392991577818561,-0.1305171713269306,0.17855595876224623,-0.4893388044974103,0.2283044618435491,0.46828494803741083,-0.16723541508791018,0.1526093405417373,-0.4739153667952088,0.13944453661938844,0.27850573786355787,-0.2606785262232541,0.142045432456377,-0.5461295098349033,0.024772457388395064,0.07255292280727783,-0.255632271660436,0.16216556964038667,-0.5815161847247143,0.07025164140384227,0.12137653351876429,Tertiary
